
[SpecTaroscoPy — PES image]
Author	R Nakazawa
Contact	nakazawa@ims.ac.jp
Version	6.5.0
--- Info ---
User
Load File Path	/Users/ryotaro/Documents/実験データ/SpecTaroscoPy/SpecTaroscoPy/examples/DA30/Si0006.txt
Save File Path	/Users/ryotaro/Documents/実験データ/SpecTaroscoPy/SpecTaroscoPy/examples/DA30/STPy_6_5_0_PESImage/Si0006_EDCs_EF.txt
Total Actual Scans	10
X Label	Binding Energy (eV)
Y Label	$k_{\parallel} \ \mathrm{(\AA^{-1})}$
Z Label	Intensity (cps)
X Min	-0.11
X Max	4.89
X Step	0.01
Ek Offset	0.0
Y Min	-0.626041
Y Max	0.605373
Y Step	0.001774
Ang or Posi Offset	0.0
MCP Function Path	None
--- Axis Conversion ---
Photon Energy	None
Applied Voltage	0.0
kinetic Energy at Fermi Level	16.89
Secondary Electron Cutoff	None
--- EDCs Stacking ---
Y Slice Center	0.576983 0.521978 0.466972 0.411967 0.356961 0.3019555 0.24695 0.191944 0.136939 0.081933 0.026928 -0.028078 -0.083083 -0.138089 -0.193094 -0.2481 -0.303105 -0.358111 -0.4131165 -0.468122 -0.523128 -0.578133
Z Offset EDCs	0.0 -400.0 -800.0 -1200.0 -1600.0 -2000.0 -2400.0 -2800.0 -3200.0 -3600.0 -4000.0 -4400.0 -4800.0 -5200.0 -5600.0 -6000.0 -6400.0 -6800.0 -7200.0 -7600.0 -8000.0 -8400.0

[SpecTaroscoPy — Second Derivative]
Author	R Nakazawa
Contact	nakazawa@ims.ac.jp
Version	6.5.0
--- info ---
User	
File	Si0006_EDCs_EF.txt
Smoothing Method	Savitzky-Golay
Smoothing Params	2.0 21.0 21.0
Intensity Offset	

DATA:
EF_Si0006_EDCs2Der	Si0006_EDCs_0.5772Der	Si0006_EDCs_0.5222Der	Si0006_EDCs_0.4672Der	Si0006_EDCs_0.4122Der	Si0006_EDCs_0.3572Der	Si0006_EDCs_0.3022Der	Si0006_EDCs_0.2472Der	Si0006_EDCs_0.1922Der	Si0006_EDCs_0.1372Der	Si0006_EDCs_0.0822Der	Si0006_EDCs_0.0272Der	Si0006_EDCs_-0.0282Der	Si0006_EDCs_-0.0832Der	Si0006_EDCs_-0.1382Der	Si0006_EDCs_-0.1932Der	Si0006_EDCs_-0.2482Der	Si0006_EDCs_-0.3032Der	Si0006_EDCs_-0.3582Der	Si0006_EDCs_-0.4132Der	Si0006_EDCs_-0.4682Der	Si0006_EDCs_-0.5232Der	Si0006_EDCs_-0.5782Der
0.95	-0.06264108776396782	-0.08587790696830666	-0.1534782929414078	-0.09053958256100003	0.030762671906074956	-0.18489526336927042	-0.39078817006611644	-0.436675469062223	-0.24760790893473938	-0.32994139991889426	-0.3272261591971386	-0.3563055786924991	-0.4093343913465901	-0.256280714024129	-0.09097589528118988	-0.12737679092454357	-0.22413082560409237	-0.16046990296942454	-0.343365730941386	-0.27354237249424074	-0.265844153423032	-0.02711327868679181
0.94	-0.05857019760198767	-0.0921739118870093	-0.15881409374117794	-0.12012280370770156	0.02480750287267597	-0.1623780273934443	-0.3919388155991612	-0.4441967246317944	-0.25044997060656726	-0.32773907311606365	-0.339197716068	-0.3617125584394074	-0.40781025988944464	-0.23155206270904927	-0.08290011203957448	-0.14811934558343864	-0.22540798921182414	-0.1552019415564061	-0.355707448689472	-0.2977779820186157	-0.2782961345456627	-0.028627813820530257
0.93	-0.054173605528912816	-0.09776677663091249	-0.16177019240395651	-0.14609062969354625	0.017891040486595955	-0.13791447568437576	-0.3851825117491998	-0.44396591153346776	-0.2523014737648026	-0.3236116337514119	-0.3490705135883161	-0.3628109101529162	-0.39984494094116485	-0.2034842791570597	-0.07520460045200394	-0.1668227439025003	-0.2231327477643532	-0.15023808611729095	-0.3631076509767084	-0.31731664209168287	-0.2875441618925265	-0.029798892870091187
0.92	-0.04969144263892389	-0.10252113813587727	-0.1625111078557211	-0.1677074713254214	0.010185489323127683	-0.11207605669159193	-0.3704680531951823	-0.43579485914314375	-0.2527620567143174	-0.3173658913260482	-0.35619966975524164	-0.35944340355280247	-0.3854058211913909	-0.17268992423048957	-0.06791588427656592	-0.1827736007078471	-0.21752074941003485	-0.14589878793202615	-0.3651657360515159	-0.3315606137756788	-0.29347418394843316	-0.030585682421200744
0.91	-0.045345354633397505	-0.10628709616169374	-0.1612142612985039	-0.18438832329802324	0.0019163369346131276	-0.08543187535595109	-0.3479735224179379	-0.419679759453345	-0.2514132838225578	-0.3087795940540303	-0.359942621828111	-0.35150431387076253	-0.36464266860132	-0.1398425361281994	-0.061004128932012236	-0.19531980074444277	-0.20885566968441083	-0.1424059213448743	-0.36158987492041916	-0.34005187374672374	-0.29603618164620116	-0.03095410122924047
0.9	-0.041329703652714045	-0.10891013959020768	-0.1580622497771884	-0.19571965728655982	-0.006644783425883816	-0.05853216371419734	-0.31810506989450715	-0.3958085143987802	-0.24783938230386582	-0.29761646529426855	-0.35968961008597944	-0.33895036697416714	-0.3378868794707728	-0.10565356335189335	-0.0543893467572687	-0.20389629407046073	-0.19747582635252314	-0.1398719407177893	-0.35221107802479423	-0.3424892256326686	-0.29524094094369957	-0.030878632983383447
0.89	-0.03780386882638709	-0.11024173229336043	-0.15323613059990748	-0.20147254236262313	-0.015189598672037619	-0.03189326073150767	-0.2814866752101466	-0.3645622219853024	-0.24164842282945642	-0.2836437566793961	-0.35489404234020583	-0.32181105106081986	-0.30564265007836156	-0.07084825726536792	-0.04794983273362874	-0.20804752876239263	-0.1837592459604025	-0.13829414971858967	-0.33699322046479807	-0.33873953016328073	-0.29115531112906723	-0.03034394996723755
0.88	-0.03488597563964646	-0.1101499615286734	-0.14690992777352108	-0.2016075393425112	-0.02338465935894618	-0.005984561701332325	-0.23894124724756693	-0.32651035109834226	-0.23249296768554473	-0.2666512627305906	-0.3451012527455646	-0.3001974442923725	-0.2685705026775196	-0.03614161850624953	-0.04153231608746211	-0.20744565981676288	-0.16810792284666576	-0.13755443286814284	-0.316038591934344	-0.3288425446297438	-0.28389628140632084	-0.02934624973702249
0.87	-0.032648336746760265	-0.10852964099249718	-0.13924650161846586	-0.19627133678199016	-0.030884263381913968	0.01878220197146163	-0.19146383064749273	-0.2823994138695909	-0.22008923633820388	-0.24647064514736883	-0.3299742452496517	-0.2743087618502855	-0.22746399909953396	-0.0022154477173543796	-0.03496325764128727	-0.2019038595313063	-0.1509320137757797	-0.1374245597913415	-0.2895887386151088	-0.3130091509013653	-0.27362422998973557	-0.02789421544314763
0.86	-0.03111482536354515	-0.10531128383536625	-0.13039485121306882	-0.18578551023163925	-0.03734428010748303	0.04206109762476018	-0.14018805739603835	-0.23313523415671966	-0.20423391016023373	-0.2229938902913986	-0.30931516057512454	-0.24443593955947307	-0.18322082790600547	0.03030254548434641	-0.028060700029385544	-0.19138426550843235	-0.13263467629971615	-0.13757692207349947	-0.258020571243307	-0.2916130529058947	-0.2605357037607092	-0.026009524452330623
0.85	-0.030260328610491882	-0.10046841726951072	-0.1204888486427862	-0.17062817027277077	-0.042436278430962204	0.06357739333606105	-0.08634729701869759	-0.17975921468590172	-0.1848178118785455	-0.19618977053621478	-0.2830814165293134	-0.21096173629247517	-0.13680973323435097	0.06085676241692539	-0.02064608672647239	-0.1760003281591338	-0.11359819091180867	-0.13760031244883209	-0.22183791536642872	-0.26517632332318186	-0.24485607317941316	-0.023726848863210748
0.84	-0.030012344687705195	-0.09402279707161298	-0.10964733641782942	-0.15140959814715416	-0.045861351823290875	0.08313018464540534	-0.03123219995180193	-0.12341930561763093	-0.16183584498669035	-0.16611729446817947	-0.25139573217186495	-0.17435704205919933	-0.08923494997043235	0.08897822622392937	-0.012555503298059989	-0.15601355018137042	-0.09417191201517028	-0.1370201179772721	-0.18165886623113892	-0.23434945969665222	-0.22683237807100198	-0.021093314424976306
0.83	-0.030254697789654728	-0.08604719268324956	-0.09797545699527177	-0.1288432332244085	-0.04736304882577258	0.10059230291088994	0.023853516150019516	-0.06533665515313203	-0.13539275606927248	-0.1329353036500862	-0.21454954214652844	-0.13517330847642484	-0.04149991078776338	0.11429514282505693	-0.0036498560067883545	-0.13182483595380035	-0.07466247768120837	-0.1353220843716656	-0.1381994729842404	-0.19988685770778858	-0.20672663733979846	-0.018167410094735104
0.82	-0.03083325204819687	-0.07666554555390093	-0.08556702813593375	-0.10371356119928521	-0.04673885728948335	0.11590765315260398	0.0776371256638626	-0.006769160578613764	-0.10570447942326666	-0.09690759269668803	-0.17299962212239706	-0.09403125700949033	0.0054280081149045145	0.13653927745623662	0.006176416466004753	-0.10396087960445044	-0.05532658059733819	-0.13197862836528174	-0.0922544080035479	-0.16261881133306133	-0.18480984246191667	-0.015017367656676939
0.81	-0.03156341478570468	-0.06605044746221722	-0.07250773178870418	-0.07684254787108102	-0.04384975274000169	0.1290862098835106	0.12891892227816726	0.05102667976689901	-0.0730950283443832	-0.05840318021957813	-0.12735806318315213	-0.051606251335918785	0.050650032110205245	0.1555481160616381	0.016988408825191925	-0.07305620805728097	-0.03636646995038717	-0.12647653824389948	-0.04467537249585263	-0.12342129593542239	-0.1613567941203513	-0.01171905802806883
0.8	-0.03223913443403603	-0.05441803362238318	-0.05887884913964925	-0.04905626809435404	-0.038627402686060464	0.14019696841661045	0.17661046342533382	0.10683409909545105	-0.037989100445479096	-0.017891624839919018	-0.07837603602305876	-0.00861092749604353	0.09336433993200899	0.17126297075135	0.028805802622471788	-0.03983165225971419	-0.017928223250464725	-0.11834481684529408	0.0036519533428105433	-0.08318487406474873	-0.13664187723757237	-0.008353476633415013
0.79	-0.03264302405198549	-0.042020528978550686	-0.044761252000430574	-0.02115329585287995	-0.031078716023202446	0.14935920559810256	0.21976749215758673	0.15951302715038906	-0.0009007551017887749	0.0240664533089614	-0.026922060176246987	0.03422415484726571	0.13288900146174143	0.18372335543443796	0.041600015875026486	-0.005070140255369893	-0.00010270442065518637	-0.10718139164759322	0.051831588307344134	-0.04278408133200884	-0.11093580569978911	-0.005003913148181827
0.78	-0.03255718157473808	-0.029136816978301283	-0.030239352145660092	0.006123742685353761	-0.02128753599419042	0.1567324472992624	0.25761627972281786	0.20803417754920872	0.03758130990263453	0.06683323487634851	0.02604427348068583	0.07617095586391542	0.16867860427666415	0.1930580945913576	0.055293459804900635	0.030409214205747048	0.017070985088629698	-0.09267744566380998	0.09898074597129636	-0.003048601243776261	-0.08450330790645921	-0.0017529197528909357
0.77	-0.03177423630710052	-0.016061510786389732	-0.015404716417005915	0.03211228347021233	-0.009413392197767934	0.1625055699714295	0.2895724704018008	0.2515088681040183	0.07681121635521748	0.1097113161409311	0.0795019970890607	0.11652454502294063	0.200334034991414	0.19947373053967254	0.06976082456456822	0.06577771627959095	0.033599848062159765	-0.07463821062682996	0.14425238682867558	0.0352625730995868	-0.05760167123317217	0.001320794234423328
0.76	-0.030108130475351658	-0.0030930910219701957	-0.00035907670961421445	0.056248720955736076	0.004312652605033662	0.1668854799208077	0.3152518846444039	0.289213377508446	0.11610532918268035	0.15196426574777178	0.13240062389366614	0.15462288309479533	0.22760526246113244	0.20324086068831093	0.08483223850758037	0.10022338161636668	0.049529485340890744	-0.05299920747506093	0.18685614064652611	0.07148295924084636	-0.030480020339659575	0.0041454056299152775
0.75	-0.02740414662529389	0.009478273092042855	0.014783500017880868	0.07808151950257525	0.019594906264075007	0.17008581655679222	0.33447312648849703	0.3206068959525652	0.1547628141619981	0.19283918267903744	0.18369285565971438	0.18986489736749945	0.2503873462559554	0.20467906687656523	0.1002980823202364	0.13297595434122655	0.06493515358259572	-0.027837112774577122	0.2260770082082999	0.10505556919640924	-0.00337917304516111	0.0066588213345810665
0.74	-0.02354771689417845	0.02138258371048707	0.02989546694876566	0.09727830510861324	0.036082434084825366	0.17231611464404395	0.34725222567703895	0.34534242834956075	0.19208647828330783	0.2315902391404876	0.2323668261383176	0.22172605890074948	0.2687102439291422	0.20414109682704407	0.11591519136313622	0.16332977351878242	0.07991183091129272	0.0006253347600093662	0.2612913601586655	0.13554448581682976	0.023468100555405158	0.008811190717668005
0.73	-0.018471598067453243	0.03238093659328811	0.04483580180852087	0.113627029679634	0.053380558808399314	0.17377183559367992	0.35378990377716235	0.3632703397499739	0.22740306308412528	0.2675021721361688	0.27747662796263484	0.24977082420468122	0.2827232951616736	0.20199692757775267	0.1314141471274084	0.19066372469150394	0.09456374676555868	0.0320207064723661	0.29197986573620227	0.1626407290922529	0.049836594648297705	0.010566965477849521
0.72	-0.01216106500701386	0.0422749372547635	0.05945121431136613	0.12703160300696936	0.07106401600452728	0.1746256393055461	0.35445236900785204	0.37443457442991956	0.26008222212720966	0.29991272140350844	0.3181699849180788	0.27366149119342964	0.2926755038657909	0.19861828820167915	0.14650734121692466	0.2144576529968205	0.10899382659235357	0.06584456721790843	0.3177370997543605	0.18616238554979248	0.0755081305922829	0.011906403152884604
0.71	-0.004656861505853982	0.05091412414103402	0.07357853502654166	0.1375026504458532	0.08869123776154098	0.17502021656433442	0.3497468015347778	0.379061913971114	0.2895535087767698	0.32823309414081336	0.35371209195258757	0.29316322710312903	0.2988929089400614	0.1943641504097613	0.16089749151257848	0.23430477244942693	0.12329348055893519	0.10146921039864054	0.33827768722866836	0.2060492429651717	0.10027111719876558	0.012826432658462394
0.7	0.003944252124014724	0.05820101936529554	0.08704818733242448	0.14514426398966407	0.10581918970705217	0.17506293845556797	0.3402928786532762	0.37754494718667075	0.3153208228814677	0.35196566114032635	0.3835048417159399	0.30814523977242203	0.3017544235270151	0.18956761695200086	0.17428629850404675	0.24991977455393055	0.13753313070097306	0.1381629008843035	0.3534389478005835	0.2223524218929711	0.12392033071501984	0.013340826550807705
0.69	0.013491406191118216	0.06409355463581079	0.0996885707120363	0.1501377618673594	0.12201816247294417	0.17482250517482356	0.32679180084047843	0.37041968979601236	0.33697390694319296	0.3707182452497264	0.4071008777664389	0.3185782688598451	0.30166752930798424	0.18452455470275808	0.18638294827296065	0.2611425108048522	0.1517538255241888	0.17511382021350386	0.3631800942442851	0.2352197133040761	0.14625700173645484	0.013479653968710537
0.68	0.02378392208762037	0.06860475945550348	0.11133111818329766	0.1527235520634278	0.1368859202195587	0.17432769402416426	0.3099943129388265	0.3583390011055556	0.3541966351183312	0.3842145411114295	0.4242121492462907	0.3245287569776103	0.2990451395526925	0.17948423660304158	0.19691219528467485	0.26793729055724924	0.16596023763481327	0.21145768189038705	0.36757811994974077	0.24487750819166365	0.16708925796263685	0.013288019138364415
0.67	0.03457783377876211	0.07179974254269084	0.12181573765315434	0.15318220773663427	0.1500606362151622	0.17356821801896416	0.29066917201235754	0.3420430891215851	0.3667719930342699	0.3923003940669467	0.43471287827423666	0.3261502111940082	0.2942847999392555	0.17464217767652812	0.20562179104438982	0.270387991695614	0.18011528094783102	0.246307805121873	0.3668205797130142	0.2516103330726409	0.18623293339683045	0.01282412157343682
0.66	0.0455943546305555	0.07379013772044729	0.1309963104245675	0.15181581103564312	0.1612320980475701	0.1724976156326754	0.2695734010920674	0.3223284692163588	0.37458379434106703	0.39494585542593086	0.43863707863317813	0.32367237455843423	0.28775119121174697	0.17013527723278798	0.2122890619665192	0.2686893210029808	0.19413652158717554	0.27878631266663945	0.3611955277953314	0.2557390802741395	0.20351271932849357	0.012156704331779178
0.65	0.056529923181262376	0.07472631465407886	0.13874590315663582	0.1489305136600514	0.17015074098701888	0.17103800255548762	0.2474254960301998	0.300016743755684	0.37761531348363775	0.39224311136793233	0.43617097281553185	0.31738889023231565	0.2797626473602328	0.16603931294594432	0.2167264798616486	0.2631346799175276	0.20789449267429916	0.3080550596605889	0.35107892905823235	0.25759904199401973	0.2187636028997737	0.011361984609791875
0.64	0.0670673880024566	0.07478776603241144	0.1449613544011541	0.14482110815912108	0.1766341643520981	0.16908643206421559	0.22488253370111622	0.27592450426956106	0.3759451270318799	0.3844005453843842	0.4276408360158612	0.30764415604514994	0.27058212415566274	0.16236877250549142	0.2187861098574153	0.2541011866367171	0.22121295951519926	0.33334490935596506	0.3369199053136427	0.25751882340411214	0.23183251731299848	0.010520185370798352
0.63	0.07688783926600351	0.07417217055192182	0.14956692421274553	0.13975821610301153	0.18057089841345686	0.16652253594952526	0.20252187836214475	0.25083553093123356	0.369740543389824	0.3717333329537915	0.41349694398291703	0.2948200369483054	0.2604127635445721	0.1590789539413464	0.21836286212612066	0.2420324758460879	0.2338711197185006	0.3539820492963983	0.3192242219222976	0.2558011261934823	0.24258011509930455	0.009711806563642789
0.62	0.08568256564683452	0.07308369133509984	0.1525167445751272	0.1339784919055802	0.18192131342779305	0.163217057037226	0.18082791456767566	0.2254762866201574	0.35924906007309687	0.35465107761231707	0.39429441254041464	0.2793230322379401	0.2493979174939902	0.15607021505848095	0.21539651443525543	0.22741994255914477	0.24560766378235854	0.36941018466181674	0.29853646061743433	0.25270626592931933	0.2508825728017534	0.009013788923519783
0.61	0.09316461115846764	0.07172109983581265	0.15379587729531963	0.12767802854340715	0.18071569212767713	0.15904084086689352	0.160183965000126	0.20049548738120393	0.3447883182461169	0.3336430772797918	0.3706717879063781	0.2615723915709012	0.23762523706216498	0.15319420416945562	0.20987251133198015	0.21078311762810387	0.25612656679348333	0.3792076479982569	0.2754213640968004	0.24843912237955834	0.25663334152296	0.008495731702033993
0.6	0.0990794275778768	0.07026631523851279	0.15341987089843556	0.12100894738311752	0.1770496162271371	0.15387383103130503	0.14086929437598528	0.17644829181586275	0.3267350270387084	0.3092618580746276	0.3433282785104552	0.24198954865499545	0.2251342132588583	0.15026185729824348	0.20182158185713917	0.19264986127329564	0.26510443206381495	0.38309871669494555	0.2504448755467834	0.24314003087995673	0.25974477182219147	0.008216327529027456
0.59	0.10321416322790355	0.06887391994935754	0.15143280403159665	0.11407897101086206	0.17107693998971385	0.1476136121354905	0.12306086887075907	0.15378540346203096	0.30551330824905776	0.2821056311842085	0.3130005126451536	0.22098910515493486	0.21192638715893608	0.1470529007985526	0.19131825037439043	0.17353704003757997	0.2721991639037995	0.3809587190197732	0.224155430152031	0.23687991524473517	0.26014956152303625	0.008220172761208566
0.58	0.10540519565795492	0.06766215560348243	0.14790390383516083	0.10695362527723873	0.16300073341360388	0.14018306705808214	0.106839344628046	0.13284713670888948	0.2815828697487319	0.25280031911398737	0.2804396650863552	0.19897146100933227	0.19797733564503162	0.1433265530889436	0.1784783435498838	0.15393231457316858	0.27705970990388806	0.3728128215169306	0.19706608280051086	0.2296597492502741	0.2578019986359479	0.00853510022299453
0.57	0.1055436007527284	0.06670582500660771	0.14292292687845176	0.09966060192338233	0.1530626683962737	0.13153676061463315	0.09219860645871591	0.11386227112492975	0.25542735866729416	0.2219817643281239	0.24638972411639415	0.17631706151824744	0.18324949006573377	0.1388330761074883	0.16345561996811142	0.13427761335189814	0.27933658359921054	0.3588287088924744	0.16963807269288367	0.22141422487038653	0.25267899607298716	0.00917016356435063
0.56	0.103578350033942	0.06603142862330103	0.13659458110128497	0.09219574041341616	0.1415313888414964	0.12166572828296296	0.07905807322629954	0.09695132197175838	0.22754317924192335	0.19027868064621956	0.21156757415402083	0.15338212547958463	0.16770485796292078	0.13332578862991085	0.14643766716784157	0.11495480372879996	0.2786928576505616	0.3393036755831673	0.14226642693182612	0.21201931103117033	0.24478093746559892	0.010114379029136256
0.55	0.09951713647411253	0.06561475515205473	0.12903234315025358	0.08453005792397761	0.12869044641661986	0.11060043318068224	0.06727693103087162	0.08213369425937955	0.19842899106909684	0.15829684042870795	0.1766454545124283	0.1304956392281973	0.15131678884119282	0.1265731226445972	0.1276412236134412	0.09627399897735955	0.27481530620156747	0.3146469293041321	0.11526818658447269	0.20130321520082362	0.23413237156439237	0.011336302010428234
0.54	0.0934248414287211	0.0653810301473392	0.12035208033280753	0.07661726767868515	0.11482639502139946	0.09841175234060628	0.0566694477194325	0.06933806926307184	0.16857603701747337	0.12660491282111863	0.14223622747080356	0.10795735283242536	0.13408004625127745	0.11837028354806378	0.10730708972587522	0.07846485938554082	0.26742537251907805	0.28535814526259884	0.08887379568970033	0.18906011863132477	0.22078260415213435	0.012784483436496963
0.53	0.08541976578713317	0.06520761035783806	0.11066591538365955	0.0684012732416015	0.10021761818230601	0.0852099591200215	0.04702055846162523	0.0584152982555004	0.138459391126581	0.0957222843626262	0.10888175490537222	0.0860364984253863	0.1160186099624525	0.10855006837426018	0.08569479256946266	0.06167115849160609	0.25628964437834156	0.2520034920038299	0.06322212279118133	0.17506594981738743	0.20480623964849443	0.014388815993021886
0.52	0.07566785180037172	0.06492909987693807	0.10007677228007239	0.059823203127265856	0.08512441540649007	0.07114177634438335	0.03810098599150891	0.04915304767728301	0.10853016914061797	0.06610910691938443	0.07704454800970595	0.06497096541309233	0.09719082132986756	0.09699240672385301	0.06307716347807713	0.04594879296092813	0.24122953482798692	0.21519046554487176	0.038359483860190835	0.15909539305045683	0.18630371894522568	0.016062743771329657
0.51	0.06437521328892615	0.06434466210169987	0.08867401126461161	0.050827647712424096	0.06978079848342489	0.056385678301559494	0.02968126288871531	0.041291449811510006	0.0792087102047283	0.038158732376388116	0.04710272441785435	0.04496670922342716	0.07769168849418051	0.08363221890265393	0.03973497742965293	0.031267317098730985	0.22212988957841873	0.17554291057226123	0.01424290486421853	0.14093930105741492	0.1654018856424102	0.017706272553173807
0.5	0.05177936690992979	0.06322721281757993	0.07653050216750756	0.041367869744348695	0.05438835095318595	0.04114571311133375	0.021544148160682397	0.034539057757516645	0.05087871846211556	0.012192611641840045	0.019348186276495483	0.026197233416120014	0.05765237183751992	0.06846523656160386	0.01595178852239343	0.017514981366552718	0.1989462741774659	0.13367757320591522	-0.009252296072531863	0.12042169183862939	0.1422545908341739	0.019209682985046772
0.49	0.03813961077358741	0.0613341068619917	0.0637013979976615	0.03140987065712508	0.03911238729788735	0.025644193191485698	0.013495067581072107	0.028588476329957757	0.023882346856741066	-0.011542342965071839	-0.006012177427027865	0.008803060719571931	0.037237060589841775	0.05155150082958926	-0.007990923663530936	0.004507147468245876	0.1717107293451008	0.09018341902565652	-0.0323207086846935	0.0974155569897448	0.1170433181262851	0.020457817240214116
0.48	0.023727028917555515	0.05841887671395796	0.050224763615212	0.020935299841355004	0.024080521338564864	0.010113658418156035	0.005370347571680867	0.023131133319310493	-0.0014837891470875775	-0.03287400333621804	-0.028852553688107463	-0.0071088098839275915	0.01663761723729351	0.03301634300325773	-0.03181820185042383	-0.008002155121772603	0.14053582666955577	0.04560477097502513	-0.05521111177989724	0.07185678856874489	0.08997777926306227	0.02133478221957441
0.47	0.00881461021741714	0.05424354679826493	0.03612409468728828	0.00994328541207068	0.009383623445966549	-0.005211448354675241	-0.0029568529162808943	0.017870759490726584	-0.024971666491747868	-0.0517030110172918	-0.04912189434482883	-0.021465383884013534	-0.003933502674893674	0.013048760935244985	-0.05526557580766678	-0.020305872597731423	0.10561690982719796	0.00042908396664387283	-0.0782073388485145	0.04375563779937863	0.06129639938733433	0.021728889706753574
0.46	-0.006332048509705146	0.04859102985614072	0.021412629657621807	-0.0015486660289347753	-0.004920985139420964	-0.02010294882511232	-0.011572885198049221	0.012535253452576	-0.04638395988284927	-0.06799869285802984	-0.06683565171537609	-0.034227949546643543	-0.02425145985075261	-0.008102782427165778	-0.07808249070065187	-0.03272722172529541	0.06723245012263135	-0.04492011670840412	-0.10160643318710072	0.01320524327536532	0.031266579954500884	0.021537638876883758
0.45	-0.02146302907776132	0.04127711264217737	0.006099224316056251	-0.0135045085517973	-0.018804375686638508	-0.034346517877846594	-0.02052209501141533	0.0068867126479972285	-0.06557516240162187	-0.08179315006437449	-0.08206602534505336	-0.04539196875974483	-0.0440877319106896	-0.03013699554824001	-0.1000351700124682	-0.0456011937861831	0.025742485694543404	-0.09008492698485071	-0.1256949828838856	-0.019613095913619816	0.00018460188449154202	0.020672539764873932
0.44	-0.036351003946631266	0.03216155778624241	-0.00980456087807724	-0.025870022282010297	-0.032259272260908745	-0.047748315736512836	-0.029807230232478332	0.0007295079001075067	-0.08245167253274488	-0.093173804736292	-0.0949312042827728	-0.05498637188664546	-0.06321867109838664	-0.05270856903322141	-0.12090890167594637	-0.05925491771480296	-0.018414838869063033	-0.1347695090934451	-0.1507246809129157	-0.05442808161406987	-0.03162498370404876	0.019063577142840682
0.43	-0.050796488829696784	0.02115788372534766	-0.026276610701856384	-0.03857349655598341	-0.045292190199059945	-0.06014035127887496	-0.03939149397321984	-0.006083638542346392	-0.09697079329431801	-0.10227471955574075	-0.10558408989617973	-0.06307205052329579	-0.08143333250084339	-0.07543879022453126	-0.1405097500357968	-0.07398761010414034	-0.06472856904017732	-0.17873173623046057	-0.17688826986287864	-0.09088004825481022	-0.0638106341888367	0.016663123171962724
0.42	-0.06463124492101002	0.008241432620621936	-0.04327616712957649	-0.05152654945537449	-0.05791497036784321	-0.07138434697576557	-0.04920192915541932	-0.013647545253149929	-0.1091385951937589	-0.10926702970637692	-0.1142009682524936	-0.06973937160224253	-0.09854007349402139	-0.09792749870437234	-0.15866570804761793	-0.09005089845586411	-0.11262196763426857	-0.22177078107685588	-0.2042970944529401	-0.1285259646775856	-0.09599591313467926	0.013449124243675392
0.41	-0.0777197435835113	-0.006544605014322968	-0.06073607232071865	-0.06462494790165252	-0.0701362547060711	-0.0813739712374435	-0.05913380840182114	-0.02200235865564082	-0.11900661403051771	-0.11434884148883029	-0.12097057078075579	-0.07510459111269085	-0.11437154408242023	-0.11976585082020819	-0.17522731438742412	-0.1076303389635811	-0.16146113232273507	-0.26371164840584527	-0.23296148957470564	-0.16684758390083942	-0.12778253670330386	0.00942741225282262
0.4	-0.08995871959230684	-0.023085474371214332	-0.07855592699644731	-0.07774935295556773	-0.08195345076438443	-0.09003541037012042	-0.06905571117026099	-0.031133125568342024	-0.12666738860399818	-0.11773496540915929	-0.1260839270187084	-0.07930512486138142	-0.12878782967452196	-0.14054932722967806	-0.19006777650921336	-0.12682896172615443	-0.21056504734553272	-0.30438785475232777	-0.26277517234098724	-0.20526241504026643	-0.158754468369537	0.004633023523954005
0.39	-0.10127492322102682	-0.04119363041837687	-0.09659669514983094	-0.0907659683230655	-0.09334568292242906	-0.09732633247957168	-0.07881499744347664	-0.040971023260439665	-0.13224888166310578	-0.11964682082146538	-0.12972532584051777	-0.08249370821820179	-0.1416776545351368	-0.1598903813139252	-0.20308261620555612	-0.14765362240644464	-0.2592168353298945	-0.3436235621626693	-0.29350467405964054	-0.2431370989709265	-0.1884831079416749	-0.0008695582058280138
0.38	-0.11162129809238053	-0.06061011304735331	-0.11467724218979924	-0.10352714327354562	-0.10426818223765366	-0.10323340533474479	-0.08824342863147905	-0.05139611299008706	-0.1359078898845958	-0.12030285702696375	-0.13206466250528237	-0.08483158719725381	-0.15295771305109795	-0.1774301714294957	-0.21418888682640969	-0.17000489815280417	-0.30667600233282855	-0.38121654450637266	-0.32478466713899223	-0.2798027170845572	-0.21653357872236967	-0.006987274719742587
0.37	-0.12097194328396554	-0.08100856734933615	-0.13257325042461332	-0.11587205701872705	-0.11464851986726288	-0.10776865483482467	-0.09716272887556343	-0.062241477358110586	-0.137822620684517	-0.1199098710893658	-0.13325145062419708	-0.08648101000629183	-0.16257034553737526	-0.1928489313680828	-0.22332408460246356	-0.19367121470188664	-0.352191572313302	-0.41692337267624424	-0.35611980040844315	-0.31457153294911677	-0.24247207559238504	-0.01360046733614606
0.36	-0.12931622735481696	-0.1020018365891957	-0.15001876379254853	-0.12762762100726377	-0.12438493700384967	-0.11096496096301323	-0.10538992708245942	-0.07329859713307485	-0.13818465114430367	-0.11865549877343895	-0.1334106227217191	-0.08759733019919835	-0.1704798746207885	-0.20587454571836972	-0.23044479881646396	-0.21832767658388263	-0.3950158523283065	-0.45044801326773865	-0.3868933300867283	-0.34675461288571086	-0.26587414061453885	-0.020565899462401838
